"t","y"
3,6.06161008018842
3,4.68360471257516
3,7.6590666779512
3,34.9547142342227
3,29.7134327037355
3,5.56177407315054
3,9.87180842858066
3,26.6527224791044
3,51.7090372539488
3,13.2050964584592
3,4.46763213090676
3,4.00204273772647
3,2.36394833346274
3,8.8547852796776
3,2.03805794971943
3,6.85172341338466
3,5.50252400398426
3,33.1842283744313
3,0.54897304590764
3,17.2380562187471
3,128.907106073016
3,4.45405370559562
3,5.6516128111563
3,2.81480793809638
3,13.6369966814157
3,17.615562268648
3,6.78405564474736
3,2.8436817953357
3,26.6024720438303
3,15.00188689611
3,0.602411107010328
3,8.84735131116968
3,141.071283920705
3,7.41241049620144
3,4.32765784393542
3,25.6968778374228
3,6.53097758989452
3,8.72402311507644
3,8.62278895754306
3,6.06245745625068
3,4.2957500039543
3,6.08253816172624
3,10.5690528685495
3,8.58495886979446
3,8.74635291560618
3,9.44148463160914
3,13.9633219593501
3,55.6491480882166
3,36.8015774014314
3,6.81737575793128
3,17.4133698199337
3,32.907133520708
3,52.7706392731012
3,35.1878556841909
3,57.0057413536486
3,110.335679138823
3,67.909653304017
3,4.71579080655616
3,32.5675868921545
3,31.7148919446718
3,2.4671631837264
3,4.210476168544
3,5.03824475299626
3,25.5756877472014
3,13.1360959414649
3,34.505177831808
3,10.4710947615451
3,6.26805765245888
3,34.3795505012367
3,2.76978316700606
3,7.6764431663564
3,6.73973094158718
3,608.87255111986
3,115.616734880743
3,2.75427973011606
3,6.28471706964696
3,14.4509021480027
3,12.1912214590748
3,113.340570946584
3,7.33490862304626
3,8.02459551554338
3,33.3655065049786
3,24.8737825142894
3,9.00453948775828
3,13.2298107376975
3,11.7653578845711
3,4.0494245558849
3,8.13923834070462
3,10.8778736032878
3,67.8212058602918
3,7.93946962928782
3,31.787481249489
3,5.79313284891382
3,11.5275402109826
3,10.9961889943676
3,22.5853910331084
3,7.11125092069148
3,3.49551437558026
3,129.852364226062
3,20.8801140253028
3,20.8801140253028
3,17.0860943554587
3,40.3105435372235
3,23.8831342169696
3,63.5918818055152
3,6.25060668564224
3,3.63267203949319
3,44.8137075926472
3,8.33456058088386
3,5.27351210350648
3,15.7020486324688
3,36.9482458018717
3,36.9482458018717
3,18.6112445886681
3,25.9913468728412
3,25.9913468728412
3,25.9913468728412
3,65.573335264542
3,4.58674056085964
3,41.2317583966068
3,5.35733125057432
3,28.720094972525
3,3.65559886963656
3,29.3169063389912
3,8.42707131486066
3,8.47203185257032
3,16.1339672807789
3,10.8187047141331
3,2.32597931741502
3,11.4353778145271
3,98.886129702152
3,5.1403579532714
3,8.26602446130892
3,4.1898948098304
3,21.1859497880114
3,4.5130828566745
3,8.44527339508074
3,9.53024015064556
3,10.6571267749561
3,3.03565817624631
3,18.0705616245014
3,41.8001737153564
3,5.90057218233786
3,15.3579078182409
3,29.0524308371339
3,9.0188954281875
3,1.25757630196011
3,85.1442536985734
3,5.0618092707463
3,0.0272505313682326
3,2.07603292679193
3,1.44539749733161
3,32.0846412930266
3,21.0758502997286
3,7.19256092148154
3,3.91889779955806
3,24.1359293963085
3,4.57489903976678
3,31.7188367064409
3,111.72559093107
3,6.09488766896746
3,14.7570129069888
3,525.479306524942
3,525.479306524942
3,525.479306524942
3,525.479306524942
3,73.7915039795132
3,122.40948574648
3,12.1007839395697
3,16.6697545884355
3,34.3144557261874
3,30.9193971698911
3,13.0690933916276
3,5.5706659796295
3,8.5331051535724
3,4.89723010330298
3,5.71542889580454
3,40.508143690147
3,26.3886476042465
3,102.133961597718
3,19.6262819029005
3,27.1943287546144
3,11.1434092003564
3,11.8326806260185
3,7.58538945980714
3,6.08893103503056
3,9.43757323620078
3,9.75172300163972
3,2.75991926060177
3,9.42944920521938
3,34.9233226521718
3,4.49995283559194
3,26.1552287582128
3,13.7730749793747
3,14.1798890935492
3,5.37841747935408
3,11.8698652193628
3,5.04034354362318
3,4.94767592907162
3,4.65453365670428
3,6.68267982687968
3,35.2505391741309
3,21.655095630961
3,14.790565532514
3,16.5690800307029
3,5.73716783049312
3,6.67816492728638
3,149.397162606909
3,5.52587517936882
3,4.44529246008548
3,43.9897137613754
3,5.61079141804208
3,13.8526417952197
3,3.79636130201782
3,13.2164341859506
3,28.9590250712715
3,7.60737301099528
3,5.48999841786444
3,4.55597695840294
3,17.4887509968088
3,16.5633062258071
3,6.90319995820786
3,6.06577205716798
3,8.16665722955876
3,11.2326340458876
3,162.282131707305
3,8.08306725212586
3,4.55239250476712
3,4.89142580936392
3,8.96094784091222
3,13.2478269254035
3,5.55666382784206
3,5.35179551840544
3,10.1876805659636
3,7.53767149691184
3,63.3201683407672
3,17.6618412531113
3,17.6618412531113
3,5.3955333176004
3,8.44714845505256
3,4.49645271447166
3,43.3804099809008
3,81.2767287616666
3,4.97327254519578
3,7.6100632097426
3,43.4817858473308
3,10.4351999955606
3,12.6894895547211
3,4.85378408676088
3,8.10907641325214
3,17.1579669654166
3,500.265301184168
3,19.9137395712602
3,23.3531013621243
3,23.3531013621243
3,3.29648393080983
3,4.39203601720336
3,9.68623262174426
3,6.0049327860797
3,7.08236144338194
3,53.409584360583
3,6.95593867010274
3,8.25217944100156
3,2.2691932032409
3,4.73956658253878
3,5.47700467074552
3,66.564386390353
3,23.3264615707105
3,14.6226663292204
3,6.58418443850734
3,36.3674314423145
3,11.898611708968
3,5.69844917369432
3,35.167615107511
3,4.76940365235162
3,2.30835360475547
3,4.22731089570728
3,2.62672898202404
3,3.78787486055941
3,2.28141804129422
3,16.1107775589209
3,8.5571213049453
3,6.04754447363618
3,32.1481881198448
3,5.10843669794938
3,20.5492197007882
3,3.61802834303681
3,14.0386415996721
3,4.76816126228476
3,7.92567681752132
3,13.4511104075738
3,13.0491813633237
3,15.5140987028385
3,7.00906991527704
3,23.5686011167641
3,15.4753055554877
3,6.76679730846672
3,14.5236495960149
3,42.2981310162016
3,7.15902108403392
3,7.26025518895812
3,8.10926521141172
3,6.01749024526888
3,46.5009863403366
3,12.2759399560278
3,10.0607600815136
3,11.7757553807976
3,5.28111954876202
3,4.15997682709872
3,13.7236968164455
3,24.347113555163
3,7.00216811695284
3,6.44086755848808
3,6.86240689311364
3,6.55052602401486
3,12.718189339515
3,7.05791385221758
3,19.1689715107538
3,7.19121641294944
3,17.4910035478814
3,11.8878362683923
3,21.307051332936
3,64.7904154435262
3,4.13557240378998
4,18.8332959627893
4,6.03025897078436
4,28.3856984144292
4,17.54861636271
4,87.142319841649
4,46.2330497290894
4,90.8195446673554
4,11.2724265005657
4,5.22313907265552
4,11.9222866250588
4,8.00430789411602
4,5.37601623045762
4,18.0722296552093
4,6.53439433355822
4,77.885257900541
4,10.8268284861155
4,106.758781516715
4,4.94524555087688
4,6.75897161200452
4,31.8123788555322
4,5.35824723710102
4,1.39894503733469
4,43.0400000559378
4,28.9974366442397
4,9.14982546058832
4,5.6880621305072
4,12.8693277517775
4,13.5619064454466
4,11.2981584396414
4,54.2135924095274
4,7.2963168312616
4,6.01718250180018
4,5.48974129252062
4,19.918991505231
4,49.9278038526346
4,7.002157821741
4,8.17300805598768
4,6.77738694555916
4,22.0826374261661
4,37.7344107108906
4,5.34236608774698
4,4.307235377086
4,6.57516903804862
4,97.9574765845892
4,18.8399465441853
4,6.24636308754334
4,5.1046519813996
4,7.3882952210397
4,52.0048553951322
4,13.3029971486139
4,21.429031669697
4,7.32302506317172
4,8.27384821123146
4,9.4733690564583
4,12.6246981403911
4,0.0432381660084516
4,19.6022000143338
4,9.91614780160834
4,3.20990539663862
4,5.55519789327566
4,9.96497893428384
4,14.9333141605458
4,83.9754112248848
4,9.5150800627126
4,39.1765789992884
4,2.14285282929222
4,7.05088885128754
4,7.24747749560088
4,12.5568095993534
4,5.75130687136692
4,18.4952817870401
4,120.440599932589
4,4.96790310659802
4,14.2944893416963
4,22.6319955348496
4,9.53433529777908
4,98.8351312129006
4,6.63964769485036
4,7.2838083714533
4,12.2184436341112
4,12.2184436341112
4,5.23234652494926
4,4.11286701013678
4,4.6761709302228
4,23.0578405747344
4,50.14475152522
4,10.0575510510331
4,12.7816135869437
4,12.7287150645475
4,16.3878446916532
4,6.58316037249062
4,29.4458886055334
4,11.5169099434157
4,4.69957665728016
4,5.5243094816097
4,0.90699504723074
4,15.1280613985751
4,10.5781764618103
4,5.72111523996204
4,31.5046496762948
4,38.6021553681997
4,5.80034688272132
4,6.8125402337139
4,6.78457356593702
4,2.70881849950913
4,4.49243892945844
4,27.2443894892792
4,4.56130381998664
4,15.6080507867072
4,4.69321953798394
4,21.3744479255315
4,7.50465573188108
4,4.4964722567586
4,4.04231939798947
4,3.46576295391714
4,7.5967966718848
4,2.47908877469359
4,11.4539482439913
4,4.54592026444448
4,14.1467031621023
4,12.6385426507941
4,2.11947797613449
4,8.96088931926976
4,4.25137690844224
4,3.04386791284285
4,44.5516802873092
4,16.4994942123
4,8.86612540291018
4,14.9466239755244
4,7.0325330065749
4,126.281524955717
4,4.20452492097776
4,34.6702599672933
4,18.5943179613611
4,4.75082050765336
4,15.6562203589442
4,143.280505667991
4,89.83041968503
4,47.3778417947352
4,12.2191595519732
4,7.4348052973965
4,2.21041469484081
4,2.30946410522681
4,6.0450990047005
4,0.0612703425750114
4,10.3203939241138
4,6.89824622520988
4,17.8192011136886
4,4.31293231187612
4,16.4495145038662
4,2.95371894740572
4,5.60575839086926
4,4.88176098095298
4,4.9571155456767
4,31.8409685293123
4,4.90122536179112
4,5.27546466489416
4,44.1705392020694
4,6.51628097264992
4,29.8073816189128
4,5.50205190539038
4,27.0108238798207
4,13.6881159208758
4,20.4965194542977
4,5.52089129726384
4,6.53566450127212
4,23.3508628455622
4,2.05419573312849
4,3.25384027346403
4,4.24094292977284
4,11.1988164360165
4,4.14958139072396
4,39.4701067633988
4,14.3541553795083
4,29.8172885750044
4,4.87692698644868
4,9.41970529307032
4,10.5847087413479
4,8.97652707832282
4,11.3918815926399
4,25.119303758199
4,22.0669880242968
4,326.330894490517
4,326.330894490517
4,326.330894490517
4,3.53789715169146
4,38.7203305436743
4,131.726300627671
4,131.726300627671
4,4.45990663469816
4,11.5664637319752
4,7.17750865403956
4,6.68687852506688
4,0.0155489552104683
4,0.569721890802002
4,21.3439739973136
4,4.49259591929842
4,2.05218349188702
4,12.3089882213913
4,12.7431274384394
4,110.222394779814
4,11.7806455699998
4,12.7282768300781
4,2.46159450728432
4,2.62912953769338
4,0.800583898717528
4,0.800583898717528
4,5.11821503673646
4,13.0944038987966
4,87.4169533991672
4,49.472765363645
4,15.9092905507481
4,9.31253763749866
4,7.9362508701559
4,5.37448336082682
4,8.32449659043682
4,23.2222058130176
4,5.00081373420598
4,4.13825121467326
4,4.91466549780234
4,4.53715281509796
5,6.94619352770824
5,108.580112380498
5,4.28717477641092
5,4.34529064021872
5,63.2828399017842
5,4.28671612553282
5,14.5984687652074
5,40.6476698723574
5,10.737168870227
5,97.488153448703
5,9.08471443739612
5,7.32663735111062
5,7.65537654056648
5,0.213945747328362
5,39.6408944858608
5,63.1843776126798
5,9.03304337620016
5,16.2361770755554
5,5.1371926207852
5,4.28793340888024
5,190.446155052983
5,13.626601358353
5,40.9250822872318
5,27.3511813938998
5,4.66850232072522
5,11.6330809033816
5,33.5087311894334
5,4.97675434213398
5,26.0991906170787
5,9.00812140401288
5,112.864833942283
5,229.541364688092
5,12.4182155344536
5,38.1009552374993
5,11.1692600645069
5,72.5746682552778
5,9.81789666956502
5,42.3651269858446
5,89.6049681431836
5,9.64442461630262
5,81.2987714819948
5,7.77688492846748
5,29.0276784243337
5,39.6266909501792
5,35.7638182997159
5,146.974825806269
5,20.663610940757
5,30.2661706244384
5,4.77656655812988
5,49.4894668762708
5,6.16494323878544
5,22.6232607962724
5,14.1065335724471
5,41.4116465035876
5,112.982739855881
5,9.64168361732172
5,5.27577323796916
5,11.720901626086
5,6.4657443232023
5,40.5855099004144
5,11.1255815922796
5,19.5553304068409
5,8.96610117313912
5,27.2193184469569
5,31.8921255219294
5,11.5317639713738
5,4.2052370226508
5,23.4473109679291
5,6.02700447383178
5,18.7331841897364
5,7.22601224196038
5,294.84863031978
5,38.277922438291
5,34.1123622758093
5,5.14283780028278
5,3.47255823483928
5,27.8476645248185
5,5.49515920845432
5,11.9031014047172
5,12.2340731537573
5,8.09078722841742
5,25.3192684711862
5,126.568569302077
5,887.977206637464
5,0.260050127831718
5,21.7437659555007
5,123.939868541341
5,15.4392493521641
5,19.9194326898613
5,60.1607872073518
5,6.70462795590224
5,11.8433623372697
5,8.56109283669326
5,141.004689885197
5,15.5259100019809
5,78.4461483664008
5,11.3810293831301
5,6.56026809079576
5,38.5333277330647
5,4.79730218719354
5,14.7394017573596
5,138.154408080456
5,5.36783636899566
5,63.846992136804
5,4.0560144627089
5,6.14171293501536
5,5.52282902286276
5,10.8147966007282
5,4.80642266841902
5,8.5108316408184
5,5.42871213871428
5,8.16082681718526
5,4.63295300280402
5,0.889498775411714
5,6.40581680967202
5,18.4051896548954
5,6.05125867769732
5,49.0962372536506
5,14.7714666519305
5,7.2491345107559
5,22.5680978048008
5,9.2460048876387
5,12.2622163860359
5,42.3146723541086
5,21.4792684791935
5,383.229225907132
5,63.6021342825136
5,4.06936900763112
5,126.168806064455
5,16.0660917706304
5,12.2138316908151
5,3.21349306429065
5,62.9848074806832
5,5.5000577220476
5,18.9594311176346
5,9.58069770421448
5,4.92878474953074
5,21.9524875676703
5,52.2071962098278
5,26.9827509617345
5,6.74429821159574
5,6.94494039322808
5,42.4084373314052
5,7.60781506165366
5,2.66281344416637
5,6.54171548774992
5,5.37942364206216
5,7.42600166507472
5,37.7432503036103
5,4.92991243539776
5,6.21085919157878
5,55.2968096387176
5,23.0044788325551
5,6.92241495939222
5,8.97021606085572
5,55.155927475127
5,39.8181706563199
5,3.67412205848517
5,41.7392874925984
5,53.459496713079
5,6.9070606383667
5,12.8441723567054
5,44.9741055767134
5,10.528036194206
5,33.5608501368598
5,4.77596880048614
5,98.2480528280146
5,13.5714661607159
5,21.100863180579
5,11.1670316731885
5,39.1855176996095
5,4.89661014053842
5,0.165886747851828
5,4.28087057790292
5,15.8716591516849
5,5.82915500600428
5,4.25833409613926
5,78.5542033324492
5,2.44078343220499
5,32.9611142989209
5,18.5763947826385
5,7.10545066956556
5,19.0658115577648
5,57.4587107235888
5,9.81344352100846
5,5.62058890657068
5,28.0751250857965
5,2.36664006758874
5,5.98571808840984
5,9.9208303666583
5,21.6777653191684
5,3.42773435068873
5,73.0795662447718
5,113.956283091743
5,8.58793940646562
5,639.521219110386
5,5.17113692570238
5,4.84662976437268
5,10.3198415115363
5,36.9808453149766
5,49.7205417324302
5,19.1135872167431
5,4.70363503059686
5,245.133842372429
5,12.7354486106203
5,57.4648994247124
5,2.52936568290708
5,11.6904356539949
5,4.44934027109758
5,10.59453414107
5,18.1904280353791
5,2.21824634868562
5,16.4599904970361
5,5.4298082995419
5,82.622110565686
5,13.3160844550892
5,27.0353838482404
5,16.4257733204428
5,68.7685081227926
5,10.7211204439149
5,41.306377315026
5,4.9544346628011
5,12.4841013168523
5,8.19089117889
5,26.1744765470568
5,15.6859750913435
5,16.3545820115064
5,8.75177993697488
5,5.78248091041168
5,50.7911619767496
5,20.193573558362
5,7.23458059388862
5,5.98150545688366
5,29.062533936436
5,4.66052057734142
5,43.6934004059338
5,13.7154376284339
5,100.095803334028
5,4.43701543756178
5,180.334574341715
5,12.1902677639066
5,6.23642728948052
5,63.182457863233
5,52.8037308924758
5,7.52514101004456
5,41.2981405789936
5,11.7382884056562
5,8.02021319108368
5,4.70241420220008
5,6.946143209051
5,59.7329872831816
5,5.60850656493294
5,1.62340567677738
5,95.1684314606822
5,7.38518238442142
5,13.3469006829133
5,13.9836885552504
5,8.91598851726056
5,4.71136474768044
5,23.9048358477027
5,49.082955418662
5,22.0762548399799
5,162.130467939771
5,11.5514243821103
5,4.72845319677828
5,15.8649335050828
5,237.701171935322
5,34.2249665599953
5,4.49774150178842
5,36.9243243834446
5,4.42432288204522
5,72.2706026134144
5,4.8126924200547
5,17.270091425553
5,6.1984995429064
5,721.898471983656
5,10.9186210278949
5,8.1097358733703
5,25.2457166611867
5,9.1091338098057
5,23.0290872783108
5,38.1206988759586
5,4.38255192560688
5,43.4733905553236
5,101.874150069636
5,8.36912339574286
5,5.16485399344368
5,5.90697709100382
5,10.1417840502389
5,18.9014765697601
5,6.39820279231584
5,5.60873657631476
5,17.4832486836098
5,8.2463906870049
5,5.88446414173106
5,17.2356570499367
5,203.356510187096
5,71.0245096696544
5,32.8805013900002
5,4.11814301887772
5,4.64273187172976
5,35.7255181853657
5,16.5197642056052
5,10.9930911918343
5,18.0544346931521
5,5.42967994528328
5,12.3080203541194
5,42.1151465756976
5,5.35156825484156
5,56.6052835129766
5,3.89686244937129
5,6.42356946990166
5,4.65789743911116
5,9.01811862126992
5,477.384340175472
5,19.848631235183
5,35.3830539892826
5,17.1012011138705
5,76.2603685008194
5,20.8971487482873
5,87.7906042726388
5,39.4372051967103
5,4.25386772649108
5,5.0837881113894
5,32.4150757647457
5,177.62336097885
5,16.7090142092448
5,42.9247643010368
5,7.55698972540108
5,6.22233985416544
5,64.2331148662352
5,18.9453742846749
5,19.5275738115666
5,12.7636063144703
5,12.1766554704241
5,9.24149066387102
5,11.9320795891979
5,6.19225890438156
5,4.43019891062464
5,13.431058758553
5,17.0519173196697
5,159.829136542802
5,14.1900498889343
5,27.7901358442093
5,26.8153689026334
5,7.06541127144344
5,8.46542895532572
5,65.472969292025
5,6.67079606061528
5,205.689439993036
5,103.410786072569
5,23.0421420804065
5,12.8679778285467
5,3.9931984368898
5,7.35054659253604
5,235.36845928389
5,4.9613091852889
5,7.52311323371692
5,93.574168656972
5,23.0292969097056
5,53.6814258679814
5,59.3298795990502
5,17.5783747656113
5,44.1557874665916
5,20.1221658112122
5,6.37271744865424
5,7.35939188728152
5,7.71163493610288
5,3.57882747494568
5,4.6665030423857
5,2.97087088000107
5,2.4072047036234
5,2.6173598953091
5,5.51385704116498
5,57.7358600520946
5,359.939943199412
5,3.39680440609859
5,4.28901114840114
5,5.2957446094281
5,1.26275380082087
5,14.256985944815
5,15.6025998524428
5,14.5305418194683
5,287.561153328096
5,126.861166425981
5,61.0689266701688
5,61.0689266701688
5,149.460600374897
5,54.0209303889566
5,10.4950917146141
5,12.093866431335
5,9.56507208169456
5,10.0928642832356
5,5.9795338226448
5,67.676212815376
5,91.7377902727132
5,17.3453134960803
5,34.0094802813993
5,16.8346675570791
5,98.9027544458436
5,33.3843429588317
5,4.4511849998537
5,43.1974186202662
5,31.2540560656863
5,143.176330912247
5,6.8412074008162
5,104.345370065805
5,52.6699154367544
5,5.69291754908834
6,11.8101155936575
6,4.77740120681744
6,6.50950838651866
6,11.8480066756801
6,25.5750056813233
6,4.72100187128782
6,6.81752163104684
6,7.49393498866522
6,7.26289423134818
6,6.93518181121152
6,24.757502940648
6,5.8605788617637
6,6.2590858528698
6,39.5546445154437
6,20.9452803124152
6,4.51431809189288
6,24.5929155135634
6,7.18370903844798
6,41.4206248671836
6,13.5993890374207
6,9.10621587401188
6,9.89779362824888
6,17.8059948780916
6,9.86250749382092
6,6.95578671050974
6,4.88626960791328
6,17.7089630325914
6,6.68303319869488
6,5.26928628731042
6,10.815127496283
6,0.0204082569561213
6,0.0204082569561213
6,4.13563998635198
6,2.14659948674245
6,4.80519566856074
6,16.3830139265432
6,0.268791980950612
6,8.5802068403926
6,9.90027455577188
6,34.7924987891431
6,6.0730261629832
6,16.578569828372
6,9.1401931972598
6,97.4158025929708
6,9.19502720734142
6,5.97920938992546
6,10.5878173692318
6,6.76750654496288
6,21.6163943190041
6,74.896219990579
6,2.4861968730375
6,200.831858405695
6,186.719728381991
6,8.64922032757314
6,4.48320325840992
6,4.49107796234672
6,9.13277187114252
6,12.6355414306215
6,4.41559990364324
6,5.53881514371834
6,0.0314829444519501
6,20.744010139048
6,73.8449974793604
6,8.2283774251787
6,0.0782545436284736
6,9.25949715530044
6,30.3410072639256
6,9.15169584238998
6,9.1246932580709
6,25.972718921309
6,7.73473853268636
6,8.68121520337228
6,16.9477712278359
6,6.11681093003532
6,4.84088126044558
6,33.8644147207992
6,7.64145084610502
6,13.638544423257
6,34.957347028261
6,9.24276111081826
